2.7681829182432978, -108.41671613253146
3.8278014659565542, -101.93928366407738
3.846706583437694, -105.99132168218065
4.168905778299475, -104.29010314628215
4.365101471184957, -99.46586292733062
4.964526053381164, -96.99248712219054
5.123238055027855, -93.89301214863494
5.61481727131067, -91.54344859935424
5.642639096680526, -89.39543733206915
5.8570942180471945, -86.74556524926923
6.316107695024812, -83.75915458297803
6.457945123874126, -80.9001002862835
6.931977965056987, -77.97015730019639
7.367777629627355, -74.75620712454895
7.630752938573224, -71.87417646185108
7.950619027662299, -68.92864865196206
8.379947783696394, -65.83964949809175
8.724128427920093, -62.775812966295206
9.152842699051476, -59.50931569412772
9.505358374435474, -56.18476399421708
9.924288269091818, -53.15000995525526
10.407519690148177, -50.62328916547669
10.810529243421456, -47.83056946002431
11.176309710623514, -45.25361823116515
11.578459848766784, -43.35026851968489
11.980525772864667, -41.47830257579113
12.283086787031039, -39.697349290552026
12.785365019041777, -37.47074704027702
13.420199188438659, -35.16649938073104
14.021250425666693, -33.12164096194728
14.62207709210702, -31.160472590060863
15.209696500997296, -29.18905547281696
16.08967392459769, -26.77292617153742
16.923609524480483, -24.252512969201774
17.72409209737546, -21.86854434349584
18.54544444188552, -19.55371516551601
19.132049879643304, -17.51179370920275
19.873923560043693, -15.447281792678048
20.55960395837232, -13.25038668220332
21.432463200924545, -11.020889488715348
22.192713917196116, -8.833532587674746
23.09147989534499, -6.813765379830691
24.10755246602183, -4.794555515850746
25.43161230328431, -2.7834184045920622
27.078399417018517, -0.6677746686085513
29.265494318806773, 0.5842823299645445
31.45036392824379, 1.0070470456459262
33.63409026821594, 1.003753340759097
35.81781660818811, 1.0004596358722608
38.00154294816028, 0.9971659309854246
40.185269288132446, 0.9938722260985884
42.3689956281046, 0.9905785212117522
44.55268113702445, 0.9720684441617635
46.7362237372612, 0.9003010645407485
48.91974592197178, 0.8209254988381574
51.103104782473096, 0.6806844444829707
53.28672904481448, 0.6393498091882535
55.470394138208164, 0.6132315460566957
57.65379382976181, 0.4882068638646473
59.837336429998544, 0.4164394842436323
62.02071570602601, 0.2838066159700219
64.20387041126575, 0.06748370079907318
66.38718844071475, -0.08797372571926587
68.57015940621908, -0.37277031562438623
70.75268123014793, -0.8249469993241689
72.93459058829201, -1.5053692654712094
75.1166428551192, -2.1325342290472307
77.29828681142324, -2.9118629142547476
78.92403494771723, -4.761481391306745
79.9678720506683, -6.807492369159846
80.41930424818086, -8.733052131547481
80.93892861300579, -10.728456735896515
81.5302620597826, -13.052390860477544
82.10093726247923, -15.602004260254688
82.42004068584113, -17.744742056708915
82.86155086472827, -19.668792382587533
83.20366440888513, -21.64350480879532
83.5071700462063, -23.620649788152306
83.89827254920833, -25.83438543931564
84.3376827238839, -28.13002455199829
84.6138299358734, -30.438435920297678
85.0716050105241, -32.46629349870595
85.58697001607489, -34.70388658251149
86.04113636292819, -36.95565276728698
86.49250680347409, -38.90422729257136
87.02273007773665, -41.059899473445114
87.92390576578923, -43.426563771357394
88.5980964113143, -45.83178623981496
89.31765592910214, -47.99588481873755
89.89518137589208, -50.062075576184554
90.63692540149857, -52.27344173008966
91.1105743578771, -54.470757033139805
91.60715140838296, -56.38649420537527
92.27301400179162, -58.43639132724094
92.62851182717397, -60.467476071043365
93.14165223834026, -62.72932105500796
93.33671140150189, -64.73094207946892
93.98477590933528, -66.74397590652727
94.33285047117577, -68.9632924388172
94.71155468995316, -71.08949074257966
95.22903928079755, -73.28448100885079
95.68591834068907, -75.19787583971836
95.99478483593457, -77.12017728413115
96.41091921688984, -79.31782387209294
96.75920338187133, -81.45040565471393
97.13308992534256, -83.35429184085379
97.3415232866035, -85.35137298449682
98.14956615228873, -88.33067043963669
98.60253144644683, -90.6096749464997
99.02668328371105, -92.83740884343209
